V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
5.876593297	9.725002501	10.3234017	6.074802401	4.39	3.614777389	7.969984992	5.927218609	12.36999989	6.912606303
5.882116058	9.71935968	10.32916458	6.080585293	4.397403702	3.606988494	7.963841921	5.922036018	12.36999989	6.922786393
5.887638819	9.713716858	10.33492746	6.086368184	4.407648824	3.6008004	7.957698849	5.916853427	12.36999989	6.94
5.892371186	9.708074037	10.34069035	6.094302151	4.413946973	3.608589295	7.951555778	5.911670835	12.36999989	6.953146573
5.896513257	9.702431216	10.34645323	6.105867934	4.419069535	3.603621811	7.95	5.906488244	12.36999989	6.963326663
5.900655328	9.697858929	10.35	6.11	4.424192096	3.6	7.949269635	5.901305653	12.36999989	6.973506753
5.904797399	9.694097049	10.35	6.11	4.429314657	3.601955978	7.943126563	5.9	12.36999989	6.983686843
5.90893947	9.690335168	10.35748374	6.115282641	4.438874437	3.609744872	7.936983492	5.9	12.36999989	6.993866933
5.913081541	9.686573287	10.3690095	6.121065533	4.44911956	3.602466233	7.93084042	5.895757879	12.36999989	7
5.917223612	9.682811406	10.37526763	6.126848424	4.454682341	3.6	7.924697349	5.890575288	12.36999989	7.004227114
5.92182091	9.679049525	10.38	6.132631316	4.459804902	3.6	7.918554277	5.885392696	12.36999989	7.02
5.927343672	9.675287644	10.38	6.138414207	4.46	3.6	7.912411206	5.880210105	12.36999989	7.024587294
5.932866433	9.671525763	10.38255628	6.144197099	4.460050025	3.6	7.906268134	5.88	12.36999989	7.03
5.938389195	9.667763882	10.38831916	6.14997999	4.465172586	3.6	7.900125063	5.879844922	12.36999989	7.034947474
5.943911956	9.664002001	10.39408204	6.15	4.470590295	3.6	7.9	5.874662331	12.36999989	7.045127564
5.949434717	9.66024012	10.39984492	6.151545773	4.480835418	3.6	7.897838919	5.86947974	12.36999989	7.045307654
5.954957479	9.654717359	10.4056078	6.157328664	4.49	3.6	7.891695848	5.864297149	12.36999989	7.05
5.96048024	9.649074537	10.41137069	6.166223112	4.49	3.592366183	7.885552776	5.859114557	12.37192089	7.05
5.966003002	9.643431716	10.41713357	6.177788894	4.491570785	3.59	7.88	5.853931966	12.37401198	7.06
5.971525763	9.637788894	10.42289645	6.18	4.501815908	3.59	7.88	5.848749375	12.37610308	7.06
5.977048524	9.632146073	10.42865933	6.18046023	4.511030515	3.59	7.874247124	5.843566783	12.37819417	7.06
5.982571286	9.628834417	10.43442221	6.186243122	4.516153077	3.59	7.86196098	5.838384192	12.37971496	7.06
5.988094047	9.626953477	10.44037019	6.19	4.521275638	3.596578289	7.86	5.833201601	12.37762387	7.06
5.993616808	9.625072536	10.45189595	6.19	4.526398199	3.6	7.86	5.82801901	12.37553278	7.066748374
5.99913957	9.623191596	10.46	6.197183592	4.53	3.597843922	7.86	5.822836418	12.37344169	7.063071536
6.003496748	9.621310655	10.46	6.208749375	4.53	3.590055028	7.856408204	5.817653827	12.3713506	7.06
6.007638819	9.619429715	10.46323662	6.21	4.531765883	3.59	7.850265133	5.812471236	12.37074028	7.06
6.01178089	9.617548774	10.4689995	6.21094047	4.536888444	3.595522761	7.844122061	5.807288644	12.37283137	7.062531266
6.015922961	9.615667834	10.47952476	6.216723362	4.542011006	3.6	7.837978989	5.802106053	12.37492246	7.06
6.020065033	9.613786893	10.49052526	6.22	4.547133567	3.59889945	7.831835918	5.796923462	12.37701355	7.06
6.024207104	9.611905953	10.49628814	6.22	4.552256128	3.591110555	7.83	5.79174087	12.37910464	7.068009005
6.028349175	9.610025013	10.50205103	6.224072036	4.557378689	3.59	7.82909955	5.79	12.37880449	7.061810905
6.032491246	9.606288144	10.50781391	6.229854927	4.565002501	3.594467234	7.816813407	5.79	12.37671339	7.06
6.036633317	9.602526263	10.51715358	6.23	4.575247624	3.602256128	7.807263632	5.786193097	12.3746223	7.06
6.040775388	9.598764382	10.52867934	6.23142071	4.582746373	3.61	7.80112056	5.781010505	12.37253121	7.06
6.044917459	9.595002501	10.53510255	6.237203602	4.587868934	3.61	7.8	5.775827914	12.37044012	7.06
6.04905953	9.59124062	10.54086543	6.242986493	4.59	3.61	7.798834417	5.770645323	12.37165075	7.06
6.053201601	9.58873937	10.54662831	6.248769385	4.59	3.61	7.792691346	5.765462731	12.37374184	7.06
6.057343672	9.586858429	10.55478239	6.259104552	4.593236618	3.61	7.786548274	5.76028014	12.37583293	7.050550275
6.061485743	9.584977489	10.56630815	6.27	4.59835918	3.61	7.780405203	5.755097549	12.37792403	7.050370185
6.065627814	9.583096548	10.57391696	6.27	4.6	3.61	7.78	5.749914957	12.38000011	7.05
6.069769885	9.581215608	10.57967984	6.273801901	4.6	3.61	7.77811906	5.744732366	12.38000011	7.05
6.073911956	9.58	10.58544272	6.285367684	4.607453727	3.612356178	7.771975988	5.739549775	12.38000011	7.05
6.078054027	9.58	10.59241121	6.29	4.617698849	3.620290145	7.77	5.734367184	12.38000011	7.049649825
6.082196098	9.58	10.60393697	6.29	4.623971986	3.635867934	7.769689845	5.729184592	12.38000011	7.04
6.086338169	9.58	10.61273137	6.295032516	4.629094547	3.645722861	7.763546773	5.724002001	12.38000011	7.039289645
6.09032016	9.58	10.61849425	6.300815408	4.634217109	3.653511756	7.757403702	5.71881941	12.38000011	7.03
6.093081541	9.57985993	10.62425713	6.306598299	4.63933967	3.66	7.75126063	5.713636818	12.38000011	7.03
6.095842921	9.576098049	10.63004002	6.312381191	4.644462231	3.66	7.745117559	5.708454227	12.38000011	7.03
6.098604302	9.572336168	10.64156578	6.318164082	4.649584792	3.673756878	7.738974487	5.703271636	12.38000011	7.028569285
6.101365683	9.568574287	10.65309155	6.323946973	4.654707354	3.68	7.732831416	5.698089045	12.37907463	7.02
6.104127064	9.564812406	10.66461731	6.329729865	4.659829915	3.684912456	7.726688344	5.692906453	12.37698354	7.02
6.106888444	9.561050525	10.67307154	6.335512756	4.664952476	3.700735368	7.720545273	5.687723862	12.37489244	7.02
6.109649825	9.558644322	10.67883442	6.341295648	4.67	3.724102051	7.72	5.682541271	12.37280135	7.017848924
6.113616808	9.556763382	10.6891946	6.347078539	4.67	3.735822911	7.71825913	5.677358679	12.37071026	7.01
6.117758879	9.554882441	10.70036018	6.355722861	4.67032016	3.747223612	7.712116058	5.672176088	12.36999989	7
6.12190095	9.553001501	10.70612306	6.367288644	4.675442721	3.764202101	7.705972986	5.67	12.36999989	7
6.126043022	9.55112056	10.71377189	6.374427214	4.681130565	3.787568784	7.7	5.67	12.36999989	6.997128564
6.130185093	9.54923962	10.72529765	6.380210105	4.691375688	3.796978489	7.7	5.666628314	12.36999989	6.99
6.134327164	9.547358679	10.73682341	6.385992996	4.7	3.814302151	7.7	5.661445723	12.36999989	6.98
6.138469235	9.545477739	10.74834917	6.393551776	4.7	3.835112556	7.7	5.66	12.37183585	6.98
6.14174087	9.543596798	10.75987494	6.405117559	4.7	3.851035518	7.709484742	5.66	12.37392694	6.966408204
6.144502251	9.541715858	10.7714007	6.413341671	4.7	3.874402201	7.72	5.664102051	12.37601803	6.956228114
6.147263632	9.539834917	10.78292646	6.419124562	4.70130065	3.903691846	7.72	5.669284642	12.37810912	6.946048024
6.150025013	9.537953977	10.79445223	6.42	4.706423212	3.931135568	7.72	5.674467234	12.38000011	6.935867934
6.152786393	9.536073037	10.80597799	6.420690345	4.713091546	3.954502251	7.72	5.679649825	12.38000011	6.925687844
6.155547774	9.534192096	10.81750375	6.426473237	4.723336668	3.977868934	7.72	5.684832416	12.38000011	6.915507754
6.158309155	9.532311156	10.82902951	6.434512256	4.731790895	3.994157079	7.72	5.69	12.38000011	6.9
6.161070535	9.530430215	10.84055528	6.446078039	4.736913457	4.014602301	7.72	5.69	12.38000011	6.885147574
6.163831916	9.528549275	10.85208104	6.45	4.737963982	4.037968984	7.723886943	5.69	12.3800001	6.869934967
6.166593297	9.526668334	10.8636068	6.45	4.732841421	4.061335668	7.729969985	5.69	12.38000008	6.85
6.169354677	9.524787394	10.87769885	6.460775388	4.73	4.084702351	7.723826913	5.69	12.38000006	6.834607304
6.172116058	9.522906453	10.89498749	6.47	4.73	4.102046023	7.72	5.69	12.38000003	6.814427214
6.174877439	9.521025513	10.91227614	6.47	4.737578789	4.12905953	7.72	5.69	12.38000001	6.8
6.177638819	9.519144572	10.92956478	6.475472736	4.752946473	4.164802401	7.72	5.69	12.38	6.774067034
6.1806003	9.517263632	10.94123562	6.487038519	4.762771386	4.188169085	7.719254627	5.69	12.38	6.753886943
6.184742371	9.515382691	10.95276138	6.494302151	4.767893947	4.204357179	7.713111556	5.69	12.38	6.74
6.188884442	9.513501751	10.96428714	6.500170085	4.77	4.229869935	7.71	5.69	12.38	6.713526763
6.193026513	9.51162081	10.97871936	6.511735868	4.77	4.255512756	7.71	5.69	12.38	6.693346673
6.197168584	9.51026013	10.996008	6.521650825	4.773261631	4.271635818	7.704682341	5.69	12.37843422	6.673166583
6.201310655	9.512141071	11.01329665	6.527433717	4.778384192	4.295002501	7.7	5.69	12.37634317	6.652986493
6.205452726	9.514022011	11.0303902	6.533216608	4.783506753	4.324492246	7.7	5.69	12.37425213	6.635612806
6.209594797	9.515902951	11.04191596	6.5389995	4.788629315	4.351735868	7.7	5.69	12.37216108	6.612626313
6.212491246	9.517783892	11.05688344	6.544782391	4.793751876	4.376803402	7.7	5.69	12.37007004	6.592446223
6.215252626	9.519664832	11.07993497	6.551130565	4.798874437	4.407958979	7.693966983	5.69	12.37	6.572266133
6.218014007	9.521545773	11.09973987	6.562696348	4.8	4.431835918	7.69	5.69	12.37	6.552086043
6.220775388	9.523426713	11.11702851	6.574262131	4.8	4.450135068	7.69	5.69	12.37	6.531905953
6.223536768	9.525307654	11.13431716	6.585827914	4.812726363	4.468569285	7.69	5.69	12.37	6.503451726
6.226298149	9.527188594	11.15214107	6.593696848	4.828094047	4.492581291	7.689394697	5.69	12.37	6.481545773
6.22905953	9.529069535	11.1751926	6.59947974	4.838974487	4.523736868	7.683251626	5.69	12.37	6.461365683
6.232731366	9.53	11.19618309	6.610525263	4.84921961	4.554892446	7.68	5.69	12.37	6.441185593
6.236873437	9.53	11.21347174	6.622091046	4.85	4.582036018	7.68	5.69	12.37	6.421005503
6.241015508	9.53	11.23434717	6.633656828	4.85	4.6018009	7.674822411	5.69	12.37	6.391650825
6.245157579	9.53	11.2573987	6.645222611	4.859954977	4.609589795	7.67	5.69	12.37	6.370645323
6.24929965	9.53	11.27533767	6.656788394	4.8702001	4.646893447	7.67	5.69	12.37	6.350465233
6.253441721	9.529289645	11.29350175	6.672531266	4.880445223	4.675502751	7.666393197	5.69	12.37	6.330285143
6.257583792	9.525527764	11.31655328	6.68987994	4.890345173	4.695912956	7.660250125	5.69	12.37	6.310105053
6.261725863	9.521765883	11.3396048	6.701485743	4.895467734	4.712236118	7.66	5.69	12.37	6.289924962
6.265867934	9.518004002	11.36265633	6.711525763	4.9	4.735602801	7.66	5.69	12.37	6.269744872
6.270010005	9.514242121	11.38178089	6.717308654	4.9	4.790585293	7.66	5.69	12.37	6.249564782
6.274152076	9.51048024	11.39906953	6.726183092	4.900835418	4.824112056	7.66	5.69	12.37	6.229384692
6.278294147	9.505077539	11.42181091	6.737748874	4.905957979	4.839504752	7.659534767	5.69	12.37	6.209204602
6.282436218	9.499434717	11.44486243	6.744657329	4.91	4.878449225	7.653391696	5.69	12.37	6.199024512
6.286578289	9.493791896	11.46791396	6.75088044	4.91	4.917393697	7.65	5.69	12.37	6.178844422
6.29072036	9.488149075	11.49096548	6.762446223	4.912651326	4.945802901	7.65	5.69	12.37	6.158664332
6.294862431	9.482506253	11.51401701	6.774012006	4.922896448	4.966113057	7.644962481	5.69	12.37	6.14
6.299004502	9.476863432	11.53706853	6.785577789	4.931570785	4.984227114	7.64	5.69	12.37	6.128304152
6.303146573	9.47122061	11.56012006	6.797143572	4.936693347	5.023171586	7.64	5.69	12.36988494	6.118124062
6.307288644	9.465577789	11.58317159	6.808709355	4.94	5.055692846	7.636533267	5.69	12.3677939	6.1
6.311430715	9.459934967	11.60622311	6.820275138	4.94	5.082636318	7.630390195	5.69	12.36570285	6.087763882
6.315572786	9.454292146	11.62927464	6.83092046	4.944122061	5.106003002	7.63	5.69	12.36361181	6.077583792
6.319714857	9.448649325	11.65232616	6.836703352	4.954367184	5.129369685	7.63	5.69	12.36152076	6.067403702
6.322571286	9.443006503	11.67537769	6.844972486	4.964612306	5.167893947	7.63	5.69	12.36	6.057223612
6.325332666	9.437363682	11.69842921	6.856538269	4.974857429	5.190735368	7.625817909	5.69	12.36	6.047043522
6.328094047	9.43172086	11.72148074	6.864052026	4.98	5.206313157	7.62	5.686403202	12.36	6.036863432
6.330855428	9.426078039	11.74453227	6.869834917	4.98	5.224727364	7.62	5.68122061	12.36	6.026683342
6.333616808	9.420435218	11.76758379	6.881235618	4.98	5.263671836	7.62	5.68	12.36	6.016503252
6.336378189	9.414792396	11.79063532	6.892801401	4.98	5.276523262	7.62	5.68	12.36	6.01
6.33913957	9.409149575	11.81368684	6.904367184	4.986083042	5.297248624	7.615102551	5.68	12.36	6.006143072
6.342851426	9.403506753	11.83673837	6.912966483	4.996328164	5.324202101	7.61	5.68	12.36	6.005962981
6.346993497	9.397863932	11.85978989	6.918749375	4.996713357	5.33977989	7.61	5.68	12.36	6.005782891
6.351135568	9.392221111	11.88284142	6.929064532	4.991590795	5.355357679	7.61	5.68	12.36	6.004397199
6.355277639	9.385437719	11.90589295	6.940315158	5.004127064	5.370935468	7.61	5.68	12.36	6.01
6.35941971	9.377913957	11.92894447	6.946098049	5.024617309	5.383256628	7.604387194	5.68	12.36	6.014757379
6.363561781	9.370390195	11.951996	6.953761881	5.037553777	5.394182091	7.6	5.68	12.36	6.024937469
6.367703852	9.362866433	11.97504752	6.965327664	5.047798899	5.425337669	7.6	5.68	12.36	6.04
6.371845923	9.355342671	11.99809905	6.973446723	5.054022011	5.449869935	7.6	5.68	12.36	6.05
6.375987994	9.348909455	12.01586293	6.979229615	5.059144572	5.473236618	7.599814907	5.68	12.35806403	6.065477739
6.380130065	9.345147574	12.03315158	6.985012506	5.064267134	5.492201101	7.593671836	5.68	12.35597299	6.07
6.384272136	9.341385693	12.05044022	6.990795398	5.069389695	5.499989995	7.587528764	5.68	12.35388194	6.085837919
6.388414207	9.337623812	12.07030515	6.996578289	5.079024512	5.531115558	7.581385693	5.68	12.3517909	6.102036018
6.392556278	9.333861931	12.09335668	7.002361181	5.089269635	5.556703352	7.584757379	5.67829915	12.35	6.116198099
6.396698349	9.33010005	12.11230615	7.008144072	5.099514757	5.576713357	7.59	5.673116558	12.35	6.126378189
6.40084042	9.322676338	12.1295948	7.02178089	5.10975988	5.593436718	7.59	5.67	12.35	6.14
6.404982491	9.315152576	12.14688344	7.039129565	5.120005003	5.616803402	7.59	5.67	12.35	6.15
6.409124562	9.307628814	12.16556278	7.04	5.130250125	5.640170085	7.59	5.67	12.35	6.166918459
6.413266633	9.300105053	12.18861431	7.041275638	5.140495248	5.663536768	7.584527264	5.67	12.34924462	6.17
6.417408704	9.292581291	12.20874937	7.047058529	5.150370185	5.684602301	7.58	5.67	12.34715358	6.187278639
6.421550775	9.286293147	12.22603802	7.055682841	5.155492746	5.700270135	7.58	5.67	12.34506253	6.197458729
6.425692846	9.280650325	12.24776888	7.067248624	5.161845923	5.723636818	7.58	5.67	12.34297149	6.2
6.429834917	9.275007504	12.27061531	7.074407204	5.177213607	5.752671336	7.579954977	5.67	12.34088044	6.21
6.433976988	9.269364682	12.28790395	7.080190095	5.19172086	5.780370185	7.573811906	5.67	12.34	6.217998999
6.43811906	9.263721861	12.3051926	7.085972986	5.201965983	5.803736868	7.57	5.67	12.34	6.22817909
6.442261131	9.25807904	12.32248124	7.093511756	5.212211106	5.827103552	7.57	5.67	12.34	6.24
6.446403202	9.252436218	12.34302651	7.105077539	5.222456228	5.857293647	7.57	5.67	12.34	6.25
6.450545273	9.246793397	12.36607804	7.113321661	5.235402701	5.883836918	7.57	5.67	12.34	6.26
6.454687344	9.241150575	12.38434717	7.119104552	5.255892946	5.909604802	7.57	5.67	12.34	6.27
6.458829415	9.235507754	12.40163582	7.124887444	5.27	5.940570285	7.566953477	5.674622311	12.34	6.27907954
6.462971486	9.229909955	12.41892446	7.130670335	5.27	5.963936968	7.560810405	5.679804902	12.34	6.28925963
6.467113557	9.226148074	12.43621311	7.136453227	5.279204602	5.99883942	7.56	5.68	12.34	6.29
6.471255628	9.222386193	12.45350175	7.142236118	5.304817409	6.030670335	7.56	5.68	12.34	6.3
6.475397699	9.218624312	12.4707904	7.14801901	5.324172086	6.054037019	7.56	5.68	12.34	6.3
6.47953977	9.214862431	12.48807904	7.153801901	5.334417209	6.077403702	7.56	5.680535268	12.34	6.31
6.483681841	9.21110055	12.50024512	7.159584792	5.344662331	6.114617309	7.56	5.685717859	12.34	6.32
6.487823912	9.207338669	12.51265633	7.170735368	5.354907454	6.144137069	7.56	5.69	12.34	6.32
6.492621311	9.203576788	12.52994497	7.181150575	5.367728864	6.172506253	7.557808904	5.69	12.33951476	6.33
6.498144072	9.199814907	12.54723362	7.186933467	5.383096548	6.210870435	7.551665833	5.691265633	12.33742371	6.33
6.503666833	9.196053027	12.56452226	7.192716358	5.398464232	6.234237119	7.545522761	5.696448224	12.33533267	6.33
6.509189595	9.192291146	12.57787394	7.19849925	5.413831916	6.26933967	7.54062031	5.7	12.33324162	6.33
6.514712356	9.188529265	12.5893997	7.204282141	5.435332666	6.304627314	7.546763382	5.7	12.33115058	6.33
6.520235118	9.184767384	12.60638819	7.210065033	5.460945473	6.335782891	7.55	5.701995998	12.33	6.33
6.525757879	9.181005503	12.62367684	7.215847924	5.476623312	6.366938469	7.55	5.707178589	12.33	6.33
6.5316008	9.177243622	12.64096548	7.221630815	5.486868434	6.398094047	7.55	5.712361181	12.33	6.33
6.538504252	9.173481741	12.65825413	7.227413707	5.504227114	6.434062031	7.55	5.717543772	12.33	6.33
6.545407704	9.16985993	12.67554277	7.233196598	5.524717359	6.470405203	7.55	5.722726363	12.33	6.32
6.552311156	9.167978989	12.68855428	7.23897949	5.541405703	6.50156078	7.55	5.727908954	12.3286043	6.32
6.559214607	9.166098049	12.70012006	7.244762381	5.556773387	6.532716358	7.55	5.733091546	12.32651326	6.317498749
6.566118059	9.164217109	12.7174087	7.250545273	5.576188094	6.563871936	7.538184092	5.738274137	12.32442221	6.317318659
6.573021511	9.162336168	12.73313157	7.256328164	5.596678339	6.595027514	7.532051026	5.743456728	12.32233117	6.307138569
6.579924962	9.160455228	12.74465733	7.262111056	5.617168584	6.624637319	7.538194097	5.74863932	12.32024012	6.306958479
6.586828414	9.158574287	12.75927464	7.267893947	5.637658829	6.648004002	7.54	5.753821911	12.32	6.3
6.593731866	9.156693347	12.77656328	7.273676838	5.658149075	6.685617809	7.54	5.759004502	12.32	6.3
6.600635318	9.154812406	12.78923462	7.27945973	5.67863932	6.714737369	7.54	5.764187094	12.32	6.3
6.607538769	9.152931466	12.80114057	7.285242621	5.694347174	6.740805403	7.537233617	5.769369685	12.32	6.3
6.614442221	9.151050525	12.81842921	7.291025513	5.709714857	6.77196098	7.531090545	5.779104552	12.31978489	6.3
6.621345673	9.149169585	12.83381191	7.296808404	5.725082541	6.803116558	7.535052526	5.789469735	12.31769385	6.3
6.628249125	9.147288644	12.84533767	7.302591296	5.740750375	6.828204102	7.538804402	5.794917459	12.3156028	6.3
6.636183092	9.145407704	12.85686343	7.308374187	5.766363182	6.855427714	7.532661331	5.8002001	12.31351176	6.3
6.644467234	9.143526763	12.86838919	7.318314157	5.791185593	6.884937469	7.53	5.810565283	12.31142071	6.3
6.652751376	9.141645823	12.87991496	7.32987994	5.806553277	6.908304152	7.53	5.820930465	12.31	6.3
